"hopt_dist","hopt_edu","hopt_safe","hopt_nroom","hopt_fq","hopt_loc","hopt_price_rnorm","hopt_price"
3,0,2,1,4,3,-1.07012223662437,184366.907651955
3,1,3,1,2,3,-0.304362661154289,198264.427768072
3,0,4,3,3,3,1.03294395527737,253479.887246688
2,0,2,2,2,3,-0.641154485437683,190895.769484062
3,1,4,4,4,3,2.00292741123839,389376.027124005
4,0,3,0,3,5,0.486593105097976,230353.82885987
4,0,3,2,3,2,0.0475891060365302,213739.571743997
5,1,2,2,3,5,1.93340240151376,432421.156570859
2,1,5,3,5,2,0.948928913444154,252404.135332192
1,0,5,4,4,1,0.585821013789321,232152.876003411
5,0,4,3,5,2,2.0428707337047,391323.598836169
1,0,2,1,5,1,-1.80709094246013,171873.369488965
5,0,4,2,3,2,0.515533365263236,225403.626973279
2,0,2,1,1,4,-0.757814796122742,187372.190202133
3,0,2,3,2,1,-0.758398902629025,185169.018798882
3,0,1,0,3,3,-1.26092585141679,176626.142594246
5,1,4,1,2,2,0.469568863356452,231395.94116767
2,1,4,1,5,2,-0.0508340166746699,207340.77458221
1,0,1,3,4,2,-0.963148184822704,183502.200295678
3,1,4,3,2,4,1.55183380947921,369987.49927263
3,0,4,0,2,2,-0.840184921312324,187773.205915002
1,0,5,3,2,1,-0.604457011600695,191919.425645824
5,1,3,0,1,2,-0.99747557414888,180648.499471272
4,1,2,1,3,3,-0.236951983076568,202066.687665691
1,1,4,4,4,4,1.39509604239691,276970.291422898
2,0,3,4,2,2,0.105043342463628,213899.324655542
2,1,5,1,2,3,-0.0863136415112121,208833.870687471
3,0,3,2,2,3,0.310623682047821,222751.857941974
1,0,2,1,2,4,-0.597496549211675,190797.175271513
3,0,2,3,2,3,-0.349039966674829,198886.631259903
2,1,4,1,5,2,0.0202446021005977,217680.912144779
3,0,4,3,4,2,0.305734313088604,226440.342475428
1,1,4,3,4,3,0.487293337424443,228042.069435519
4,0,2,0,1,3,-1.8720537346077,139804.354958481
4,1,3,1,2,2,-0.343470123418699,196991.753753903
3,1,3,1,3,5,0.728812091221902,234117.294598317
2,0,4,3,3,2,0.275449590753045,221145.069592941
3,0,3,1,3,2,-0.904063172806701,185354.365115612
5,1,5,2,2,1,0.441571411193845,230915.943277119
4,0,4,3,4,2,1.12319797015948,253558.382602211
2,1,4,3,5,1,-0.0988627303291049,211601.749915812
2,0,4,3,3,3,0.24903622431441,222627.940543681
3,0,3,1,2,2,-1.10670458467518,182034.715623301
4,0,2,1,1,1,-1.51310855378424,169058.483498006
5,1,2,2,3,4,2.00752910131506,380365.283188922
3,0,1,0,2,4,-1.14284930325828,176087.430878725
3,0,4,2,1,2,-0.65492334279504,191144.006119452
4,0,1,2,4,1,-0.803599889424634,186140.796425018
3,0,4,2,4,1,-0.70509260240183,190872.560822091
3,1,2,1,2,4,-0.130981852560882,209454.478814126
4,0,3,0,3,3,-0.550497033627669,194662.524880556
4,0,3,1,3,2,-0.277573855818043,205044.712266041
3,0,1,0,1,4,-1.90537038535244,164458.246083284
5,1,4,3,4,2,1.16480765720262,253728.970073806
2,0,2,3,2,4,0.111751352781703,218342.071215071
3,1,2,0,4,3,-1.08572659057389,183038.792003048
3,0,2,1,4,1,-1.07667025685051,182580.647380253
3,0,3,4,2,3,0.653202063877836,236218.784465565
2,0,4,1,3,4,0.474262247130996,229181.133695331
3,1,5,1,4,4,2.03781472712687,374402.385260699
4,0,3,2,4,2,0.573334347411557,228858.195207345
4,0,3,3,2,2,-0.0572629042128057,208141.772131879
3,0,3,0,2,4,-0.669059858542908,191079.47772686
3,0,2,0,2,3,-1.00530456793774,183557.017805314
5,1,4,1,2,1,-0.270070547915434,204143.0289545
5,0,4,1,3,1,-0.368790554653562,201201.876327883
2,0,1,1,3,1,-2.48700121897759,162753.628578357
3,1,3,3,4,2,0.354123442781414,222736.734283496
3,0,1,1,2,4,-0.936904378252096,184813.906395045
2,1,3,1,4,1,-1.09366534539218,181604.30561818
4,0,2,0,1,3,-1.08378518914122,185120.249623058
2,0,1,2,3,5,0.0763806461298225,211806.146001578
2,0,4,0,2,2,-1.56704509493553,169769.779146769
3,0,3,3,2,3,0.475545333726835,229803.839250584
3,1,3,4,3,4,1.91141452920976,423844.94883837
4,0,2,2,4,2,-0.24504945779527,208240.272150648
4,0,2,1,4,3,0.450908500230139,230798.477140771
3,0,3,1,3,2,-0.408229660538429,201966.844919948
1,0,4,1,4,5,1.2106088104027,303221.849125939
4,0,4,2,2,4,1.00433100789933,255847.934564619
3,1,1,1,2,5,0.412282671243035,221472.724711003
1,0,2,4,5,3,0.990495852950538,248936.490376517
3,0,3,2,3,1,-0.883549771279449,186318.082153876
1,0,3,4,4,4,0.770199789361401,237625.163597117
2,1,4,0,4,5,2.18687259409594,398307.538112262
3,0,4,0,1,2,-1.13637625806885,177132.396365731
3,1,5,3,3,3,1.68510481682653,321526.2305562
3,0,2,1,3,3,-0.309319603457223,198349.52362801
1,0,1,0,2,4,-1.8214696270414,168414.072589107
4,0,4,3,4,5,2.19093545141309,399688.375574354
3,1,4,3,4,3,1.29652982595656,307163.200848161
3,0,4,3,4,2,0.737609728626289,236575.038622425
5,1,3,3,2,4,1.95601433728828,377639.058691788
2,1,3,1,2,4,-0.204401816421739,204824.623778243
4,0,1,0,1,1,-2.74483568769565,154899.350543662
4,0,2,1,2,3,0.0481394439072713,215148.055277839
2,0,2,1,1,4,-1.54680986078188,173216.520522229
2,1,3,1,2,3,-0.0650127743633468,208808.591589606
1,0,2,2,2,5,-0.0715528639144919,212307.116866097
4,0,2,4,3,3,0.747842981167131,236624.296462878
1,0,1,1,3,1,-2.45789143006659,157684.925811717
4,1,2,3,4,3,1.29417028770352,308705.835533738
2,0,2,4,4,3,0.941186714540066,239208.748128043
2,0,4,2,2,2,-1.19206738230895,175031.977146014
3,0,4,2,2,4,0.696023361506587,230198.016947379
4,0,4,1,4,1,-0.585058459479265,191161.389270253
2,1,2,2,3,5,0.999813381649462,253937.077129571
3,0,1,0,3,3,-1.48202019552524,167553.73600255
4,0,2,1,2,2,-1.42945298209756,171816.548413071
4,0,2,1,2,2,-1.28686276223887,179103.02956171
3,0,2,1,1,3,-1.10345598553697,184964.083790017
4,0,3,2,4,3,1.08176232004212,247741.311153841
3,0,3,0,1,3,-1.19646715276161,176653.868527221
4,1,2,1,1,4,0.433847261783029,228126.587001554
2,0,3,0,2,3,-1.15915440937664,175109.077810644
4,1,4,1,5,2,0.967757252304147,243268.269251212
4,0,4,1,1,1,-1.68517781462714,173070.838865088
3,0,2,1,2,3,-0.643216286691056,193942.790007955
1,0,2,2,5,3,-0.72005121776065,190551.221875545
2,1,3,2,3,5,1.03843308066676,256823.66153693
5,1,5,1,2,2,1.28398321070042,313681.156304888
2,0,2,2,3,1,-1.24156980655702,176260.101008419
1,0,3,2,4,3,-0.172044134730933,208456.245935
3,1,4,3,3,4,1.93372261171502,424856.922534965
3,0,1,3,2,2,-0.797185668599723,185353.286186469
2,0,4,2,3,4,0.880480680591123,236673.498111507
2,0,3,2,3,3,-0.492636933788856,198729.138620566
5,0,2,1,4,4,0.712552031805565,233531.632231935
5,1,5,1,2,1,0.461881735711429,228712.859154586
4,0,3,3,3,2,-0.0562052680462867,212009.004950781
3,0,3,2,3,2,-0.0280003490424215,209031.186872941
3,0,4,0,2,4,0.201314628176433,221399.428501996
4,1,2,1,3,5,1.48526708446958,361622.816979721
2,0,3,3,3,3,0.3717302122968,226990.719314525
1,0,4,1,4,5,1.2747034631811,262695.590573116
1,0,3,1,4,5,0.334255635794635,224320.143544867
3,0,3,0,2,2,-1.61136091483073,167150.839830912
3,0,2,4,2,2,0.0369624062140202,217165.102758099
2,0,2,4,3,2,-0.479640575781058,194535.036294063
3,0,4,1,2,3,-0.031152213282731,211850.334375589
3,0,2,0,2,4,-0.577084032095178,196081.794945852
1,0,3,4,4,2,-0.385549890265673,199893.042582545
4,1,4,1,3,4,1.04492549556736,248540.054770941
3,1,4,1,2,2,-0.0292703758431733,208367.372542329
3,0,2,1,3,3,-0.655281362384507,189075.152018012
3,1,5,1,3,3,1.04561941671518,254886.438722264
4,0,3,2,3,4,1.25335222850269,248352.895465303
2,0,5,1,4,3,-0.0985781445399192,209072.650633912
4,0,2,2,3,2,-0.00590847814339799,209160.628748101
3,0,2,3,4,2,0.0434922305609096,218332.45878865
2,0,3,2,3,5,0.273536941031596,225921.088300634
2,0,4,3,4,2,0.430635631309722,227229.378630698
1,1,4,3,3,1,-1.26009597371147,178729.910675252
1,0,2,1,2,3,-1.65042167467631,171155.05271345
4,0,4,1,3,4,0.941656195149323,237725.88954288
4,0,3,1,4,2,0.0970425323720739,218165.576804067
1,0,2,4,3,3,0.112650197384687,213739.897151677
1,1,1,2,3,5,-0.199026123968842,204982.797461087
1,0,2,2,2,3,-1.12957063308405,174877.662963179
4,0,2,1,3,3,-0.527431983593366,195558.69628316
2,1,4,1,5,2,-0.037731832942515,213107.551285212
1,0,2,3,4,1,-1.40247450212665,174322.838201756
2,0,3,3,2,4,0.252032556816764,218958.09440575
5,1,4,2,4,4,2.6413627092171,510282.029562883
4,0,3,1,5,4,1.40716158674756,236544.045095778
4,0,3,1,1,4,0.519836752043703,231094.243163062
4,0,4,3,3,3,0.771951655462964,242467.975831906
2,0,2,2,3,2,-1.06936405033066,184651.766045642
1,1,4,4,4,5,1.97974567210213,404670.402826668
2,0,5,4,3,3,1.56803901745362,364836.339533544
4,0,1,1,3,3,-0.525497560643008,195021.682854137
2,0,1,3,1,4,-0.124975224143552,212369.889520152
2,1,4,1,4,1,-1.82879234521076,170210.920011917
2,1,3,1,2,2,-1.39886047310509,172893.667504173
3,1,2,3,3,4,1.19871581436531,272098.678502163
1,1,5,3,4,5,2.63594342653967,542239.604689969
2,0,5,1,3,2,-0.13383919825967,212019.595323356
3,0,2,1,3,1,-1.04824002480672,182106.3268677
4,1,5,3,5,1,1.12395048478006,246616.288797856
3,0,3,1,3,5,1.24912883634312,266699.632055066
4,0,1,4,4,3,0.846945266659906,239845.896449949
2,1,3,1,2,3,-0.536402711088672,196017.042035484
4,0,1,0,1,3,-1.37395410960186,178711.963779299
3,0,2,1,1,3,-0.871263487323879,188637.426314825
3,0,2,0,1,3,-1.59987067455744,166389.253924989
2,1,3,1,2,3,-0.791846204313694,185560.180968448
1,0,3,1,3,4,-0.153801834401691,202620.30056851
4,1,4,3,3,3,1.21397304411402,290319.274893017
1,0,3,2,4,2,-0.420044388497395,201955.346768897
3,0,3,3,2,4,1.17344054367648,257285.738707132
4,0,2,0,3,3,-0.331089743794797,202158.922530921
2,0,3,1,4,5,1.87385805426673,390091.558557087
3,0,2,2,3,3,-0.399709113872158,196642.150265712
3,0,3,1,4,1,-0.877238367414724,188338.962230935
2,1,5,4,4,5,2.43409765033329,427138.6241055
1,0,4,4,4,3,0.484348784858973,230621.555025428
3,0,1,2,4,3,-0.287558910373663,204039.767090668
5,1,4,1,5,1,1.1283129589276,247310.897884428
4,1,3,2,3,3,0.385079344035776,223839.668519389
2,0,2,2,5,2,-0.196246848038079,204064.518776927
4,1,3,0,2,3,-0.325479211668581,200395.85588669
3,0,4,2,3,3,0.547026923045683,227439.8498221
3,0,5,2,4,1,-0.363207542460636,199653.905852699
1,0,4,1,5,2,-0.850615982894302,188581.887978039
1,0,2,1,1,4,-1.69205007110978,172062.46872294
4,0,3,1,4,2,-0.0681525889729938,212410.458643
4,0,2,1,1,2,-1.56751019820648,168008.284405309
3,0,2,1,2,3,-0.989368825767011,182482.44161671
2,0,1,3,3,5,0.91155394605437,235296.938951297
3,0,3,2,4,2,-0.0825352051518517,212940.788708336
2,0,3,1,2,2,-1.33440205859759,176386.757312735
3,0,3,2,4,2,0.140505697472882,219825.902809008
4,1,5,2,3,2,0.603995847770076,231668.522021327
2,1,3,3,4,4,0.72037272800304,232249.879111798
4,0,3,1,1,4,0.411100138855418,226578.594961518
3,1,3,3,4,4,1.47246125327195,366020.880481487
2,0,2,1,2,4,-1.00808218137015,184305.167832439
2,0,5,3,1,1,-1.29749321885475,178600.680487076
5,1,5,2,4,5,3.28438193232657,515601.58042324
4,0,3,1,3,5,0.992427448776336,250587.323233316
2,0,1,3,5,2,-0.808943997801064,187790.500546415
5,0,2,0,4,2,-0.222157316704907,205370.108625244
3,0,4,1,3,3,-0.0995138743128529,208601.935859866
3,0,1,1,4,2,-1.26028637781286,174844.736388368
2,0,3,1,5,4,0.882983446514069,236441.877137553
3,0,4,1,3,3,0.297818262902468,225747.384707787
2,0,2,0,3,4,-1.21710656545421,179425.106999462
2,0,2,2,3,4,0.0364595415595477,215351.279656878
4,0,3,4,5,1,-0.0504408148201137,213011.380065779
1,0,4,4,4,2,0.329451093313415,222637.628562267
3,0,1,1,1,3,-1.10855067483122,181186.858124527
2,0,3,2,4,2,-0.912156792081511,187179.522266755
5,0,3,0,2,5,0.567813756089959,226783.738233799
5,1,4,1,4,4,1.85420553485176,393433.906116132
1,0,3,2,4,4,-0.703008727606268,193725.207410908
4,0,3,1,4,1,-0.0776984472331547,209992.754670667
4,0,2,1,2,3,0.430503147729291,227152.817427883
3,0,3,1,3,1,-1.07550120770118,183165.756127191
3,0,4,2,2,2,-0.182384742176388,207149.71361622
5,1,3,3,3,2,1.01985750143275,253687.704727422
4,0,4,2,4,3,1.36158159146042,282085.218266098
1,0,3,3,2,3,-0.379945906747882,202938.899114833
4,0,2,0,3,5,0.221675468792263,222009.239899044
1,0,2,1,2,2,-2.4371890016834,129546.936976469
2,0,1,2,1,3,-1.57031542272008,165493.015565452
5,0,3,3,2,1,-0.386627717060697,198492.998921044
4,1,3,1,3,2,-0.211298775463363,204551.114932833
3,0,2,1,4,3,-0.234918121436196,205071.064695102
5,0,3,1,3,1,-0.095467006327988,206787.448767338
3,0,2,1,4,3,0.140789797693475,218126.665114594
2,0,3,4,4,2,-0.180098090821495,202496.082650272
4,0,4,1,3,3,0.313674337806953,221805.363997179
2,0,3,0,4,3,-1.15940186869804,180136.969100393
4,0,2,2,1,4,-0.34903861354386,201591.397226184
3,0,5,4,4,1,0.680097537930956,236966.472016799
3,0,3,1,4,2,-0.930767479775044,184669.936249883
2,0,4,2,5,3,0.494168156473338,230470.56202659
3,0,3,2,4,2,-0.230626357255378,208011.280878714
2,1,4,4,4,4,2.36613643233836,417559.454228211
4,0,2,2,2,2,-0.754436403308953,186879.550479516
4,0,2,1,2,3,-0.162064597912992,204580.526317337
1,0,3,1,2,5,-0.771080446522175,186690.4354451
2,0,1,4,3,1,-1.16100327675399,175107.666504075
3,0,3,1,2,4,0.181369224746217,216725.936182131
2,1,3,3,3,4,1.0753358303675,250402.463453519
4,0,2,1,5,1,-0.311753237359859,201441.591498237
4,1,2,3,2,5,1.69982369688778,326921.100814177
3,0,5,3,4,3,1.73295490236913,323660.115757354
3,1,4,4,5,4,2.38522850396339,403436.059343804
2,1,4,3,4,2,0.362690162377559,224017.77208327
3,1,3,3,3,3,0.416315516969411,225193.042743044
5,0,2,4,5,1,0.879942070931764,244624.915369352
3,1,3,0,1,4,-0.492361803770726,196344.229343231
3,0,3,3,3,3,0.508547727596082,228340.166721459
4,0,3,2,3,2,0.734292771858503,236094.633690674
3,0,1,2,3,3,-0.941657944629747,183914.441984811
3,0,2,1,4,5,0.742626561464863,232007.637702671
1,1,4,2,2,3,-1.47434686684637,172506.206073755
4,1,3,3,4,3,1.16907763928837,315484.525164919
4,0,3,2,2,1,-0.900634691147616,187643.603809612
2,1,2,1,2,4,-0.293763253765102,200521.014435216
2,0,4,0,4,4,0.390032768900417,225882.504527412
2,0,2,1,2,2,-2.01694682844703,145744.924383113
3,0,2,1,2,5,0.28920753625602,222631.139403425
4,0,1,1,2,4,-0.00869309839574746,209874.052758297
2,0,3,3,5,3,0.680858492543668,233322.29738656
2,1,5,3,4,3,1.581498725098,359599.046430153
4,0,2,1,2,2,-0.823129739668536,187857.579894376
3,0,1,1,3,4,-0.879474831729244,188501.444675334
2,1,3,0,2,5,0.656141984702168,230491.730442535
3,1,3,1,2,2,-0.824156226952725,185181.017722306
3,0,2,1,4,3,0.360711005114323,224753.428213309
5,0,4,0,4,4,1.58095968254111,332251.20505658
3,0,2,0,4,3,-0.567931102610588,193626.662810089
1,1,5,4,4,4,1.27157128097392,265679.187171104
2,0,2,0,3,5,-0.396670757488877,200279.138032476
3,1,2,4,4,4,2.04808106714275,385214.525306167
3,0,4,4,4,2,1.27616105594938,307119.915128556
1,0,3,4,5,3,1.00195269635708,252093.982849966
2,1,4,4,3,2,0.598696362086621,233251.085569935
3,0,2,0,1,5,0.142250312476552,220976.094988819
4,0,2,3,2,2,0.118747642583742,213111.075644814
4,1,3,1,5,2,1.2044383054811,298185.396679734
4,0,3,4,4,1,0.363288585356599,222620.628187799
5,0,3,2,4,3,0.97867429447787,255955.279964886
4,0,1,1,1,4,-1.0821236651997,184517.370118822
2,0,2,2,5,2,0.152021475558621,217393.114428924
3,1,4,1,3,3,0.0366185109210931,213252.46350345
3,0,3,0,3,1,-2.23670622022612,163098.358242428
2,0,5,2,3,3,0.275877998154395,223246.825750737
2,0,3,0,3,5,0.37118429622838,221930.898353578
3,0,4,1,4,3,0.871695646673532,239550.845237191
2,0,3,2,4,2,-0.282822896381382,198648.127815574
2,0,4,1,4,1,-0.646645584046898,193372.017466269
2,0,3,1,3,5,1.15128914925324,254103.275429729
4,1,5,3,4,2,1.53805048800007,361497.717066499
4,0,4,3,5,2,1.68771191444127,370644.700806133
3,0,3,0,1,2,-1.53112053327977,166448.760890989
4,0,2,1,2,2,-1.23287974752101,176221.113512042
3,0,4,2,4,2,0.0477012961450688,216364.117566311
4,0,3,0,1,2,-2.1480106811025,156230.769975304
1,0,3,3,4,1,-0.830509450657054,185193.604612541
5,0,1,0,2,4,0.10039865945487,217122.441196084
3,1,2,1,4,2,-0.194225648295544,209109.881714855
2,0,2,2,1,2,-2.03472459157797,150550.530812459
4,0,2,3,4,4,1.84299206713864,427603.642305403
1,1,4,3,5,2,-0.29772777799632,202258.578624363
1,0,3,2,3,5,1.20148385942223,248257.104837405
3,0,2,3,3,5,1.34504167255218,308913.040364372
3,0,4,3,3,1,0.0373201470759298,214958.958644476
1,0,4,0,2,5,-0.610039592212291,193120.842245351
2,0,3,2,2,5,0.539171829437153,230364.170787842
3,0,3,4,3,3,0.924790870592138,237619.317807938
4,0,3,1,4,2,-0.9605676793451,184071.004961747
3,0,4,0,2,2,-1.34507115272475,176847.836365739
4,0,3,3,4,2,0.0751375789201282,212591.466481737
3,0,3,0,1,2,-1.4966043690516,168315.869794358
4,1,4,3,3,2,1.21990409519542,283184.368425004
1,0,2,1,2,2,-1.94585888272179,155395.394324857
3,0,2,1,3,3,-0.528805031488959,194233.079540038
1,0,2,1,1,3,-2.16754209360887,149346.405265816
2,1,4,3,3,5,2.23286643805194,380054.246519541
4,0,4,1,4,3,0.668981378740684,235397.258639008
2,0,2,1,2,3,-1.13595821214004,175031.576879275
2,0,3,1,2,2,-2.0783522006415,154131.791138653
2,0,3,1,3,4,0.0305535297967547,212397.4549611
3,0,2,2,3,1,-1.30977099124451,179019.390426921
5,1,4,1,4,1,0.537676772871922,226120.562929037
3,1,2,1,3,3,-0.314372323613609,201217.259370753
4,0,4,1,3,3,0.454628546241098,230127.147501677
5,0,2,1,3,4,0.62264596360347,234458.380218889
3,0,4,2,2,4,0.962724025521674,252876.58563485
3,0,1,3,2,2,-1.03947643986455,184061.363047602
3,0,2,1,1,2,-1.94561715992579,138644.903085075
2,1,4,2,3,5,1.74448620879503,356857.46258347
3,0,3,3,4,1,-0.829552958359629,186075.745533532
4,0,2,2,2,2,-0.233062646152575,206439.984437142
2,0,1,1,2,3,-1.73784972494676,166863.717558441
2,0,1,1,1,3,-2.13099616208976,123587.226328971
1,0,3,2,3,4,-0.267480248360929,202820.135789213
3,0,4,4,5,2,1.1233949741599,246045.348481548
1,0,3,0,1,4,-0.936878203019586,181123.102512471
3,0,3,0,2,1,-2.50039474356451,122472.082985599
3,1,4,2,2,4,0.731763629243822,233587.205018218
3,1,4,2,4,3,0.841521589457665,243145.061095147
2,1,4,1,3,5,1.24012068226492,257902.19596935
2,0,2,2,3,4,0.395728331341926,223286.070085506
3,1,5,4,4,1,1.14226526697631,250564.909531922
2,0,2,4,5,3,0.921184316600976,235368.977473111
3,0,1,0,5,3,-1.23156960559588,177500.377618787
4,0,4,0,4,3,-0.428564260964021,199132.833076979
2,0,3,2,2,2,-0.920541196467774,186097.818498751
4,0,3,0,2,3,-0.354625868068434,203328.47525129
3,1,5,1,1,4,0.418593318495756,220846.607248924
3,1,3,3,5,4,1.95137098992572,417356.226410084
3,0,2,2,3,1,-0.990824749594409,183957.631089063
2,1,4,1,4,5,2.44115089659817,399900.373024746
3,0,3,2,2,1,-1.59517207013092,165230.847122268
2,1,5,3,3,5,2.36214955927889,428498.419225742
4,1,3,2,4,2,0.770193752423022,243468.448419611
4,0,2,3,3,3,0.884565875996615,241312.960591344
4,0,2,1,4,4,0.67392574808977,234779.909625937
4,0,2,1,2,4,0.484071534886865,228585.56442078
1,0,2,1,4,4,-0.26078907406385,204066.09133788
5,0,3,2,5,2,1.65692381728396,341624.40333196
3,0,3,2,1,3,-0.0631280942135216,209218.766608267
3,0,3,2,3,4,0.749320138776841,234384.265394325
5,0,4,0,3,2,-1.10423581982614,181747.78580697
2,0,2,4,5,4,1.63863521332239,330515.329104394
4,0,5,3,5,2,1.6637419566785,342553.469939813
2,1,4,3,4,5,1.48759972040271,383178.690365526
2,1,4,4,4,4,1.55800227862466,345968.039859944
4,0,2,2,1,2,-0.799372965736764,188085.671562544
3,0,2,1,4,3,-0.202657977669814,202692.260558751
1,0,4,2,1,2,-1.61499898158898,167128.186458014
1,0,4,1,3,2,-0.627502494300908,193680.128731051
3,0,3,1,3,3,-0.0426343153121345,211668.224793156
4,0,2,0,2,3,-1.26333095861763,175478.802187054
2,1,3,3,4,4,1.13752967094471,249185.778995764
3,0,4,0,2,3,-0.965893036350203,184777.124823435
5,1,4,1,5,1,0.613319118939389,234909.627157512
4,0,4,2,4,3,1.38218630898417,244990.450470159
4,0,3,2,3,2,-0.0421001395694337,207302.273749467
2,0,2,1,3,3,-1.15770611203712,179025.186300104
1,0,3,2,4,3,-0.672688608820516,188983.637458101
1,0,2,1,2,4,-0.943185410697387,182575.96631913
3,0,3,0,4,1,-1.17712558919967,179954.609399626
4,0,2,1,3,1,-1.1422263352563,179782.511357773
3,0,4,2,2,1,-2.0710948300083,149200.007503283
4,0,3,2,3,4,0.866762972290397,240815.022224989
3,0,4,2,4,1,-0.100596773059044,210760.584900254
3,1,3,1,3,1,-0.983832657501431,181855.968149359
4,1,1,1,5,2,-0.34000030384423,199190.080502816
5,1,4,4,3,2,1.77044554751154,338669.607520547
2,0,3,4,5,1,-0.114724388309933,208025.554273931
5,0,3,1,2,4,0.784769009188796,239657.195200315
3,0,3,1,3,4,0.0217409460769983,211461.469968767
1,0,2,2,4,4,-0.517625287675761,198565.774576329
1,0,3,1,3,5,0.144589566647465,221260.695236861
3,0,3,2,5,4,1.30652876545812,233853.256373057
2,0,2,1,2,5,-0.073531689253749,212583.114630863
3,0,1,0,2,2,-2.36485260442227,127984.694144581
2,0,3,1,2,2,-1.27368173178942,176870.043494352
3,1,4,0,3,2,-0.359367792007529,199251.060263976
2,0,3,2,1,3,-0.831744286840836,186833.638045678
2,0,1,1,4,4,-0.400985726735679,196554.039336067
3,1,5,2,2,3,0.656876894178179,232563.928519648
2,0,2,3,2,3,-0.736675616765096,190393.384604439
2,0,2,1,3,4,-1.00765391059133,180873.848508465
3,1,4,1,3,2,0.433315156603003,227277.001815714
2,0,5,3,2,2,-0.0728613428598175,209127.710696956
2,0,2,0,1,5,-1.57780011440078,171512.775904943
1,0,1,4,1,3,-0.962516885758142,181780.567257731
2,0,2,2,4,3,0.304778144168828,223956.666050023
3,0,1,1,3,3,-1.09539676576911,184727.179337695
1,1,5,3,3,4,0.980136692622477,256732.957546148
3,0,2,1,5,4,0.533807526408994,227608.055070518
3,0,3,1,2,5,1.48808829487942,336240.02786148
3,1,3,3,3,4,1.15798827771533,255690.09633347
3,1,5,4,3,1,2.00595886393664,392530.714243318
2,0,5,1,2,2,-0.698607083080984,192181.713308603
1,0,1,3,2,1,-2.2076664329879,142011.285687063
1,0,2,1,2,4,-0.946262132918763,182517.041341727
4,1,2,4,1,3,0.786596944466156,244141.550191029
4,1,5,3,3,2,1.57993000595207,363062.025144046
2,1,4,3,5,5,2.60475072731368,532974.834672865
4,0,4,1,4,2,0.726343815906055,235537.481758261
2,1,4,0,4,3,0.0777272742089387,216904.171474718
2,0,3,1,4,4,-0.424884774722006,200588.453598947
2,1,3,3,4,2,-0.653322088298314,195005.007627954
1,0,4,2,5,2,-0.406532547240093,201940.213813741
4,0,3,2,4,3,0.83485583440911,237449.291506764
4,0,4,4,5,2,2.07354276587842,394081.518341561
